ContainerReferenceClass,ContainerReferenceId,UpdatedBy,UpdatedById,Iteration,LatestIteration,MasterClass,MasterReference,LifeCycleState,CreateTS,ModifiedTS,ClassName,RecordId,Variation1,Variation2,VersionInfo,VersionLevel,ViewClassName,ViewId
wt.pdmlink.PDMLinkProduct,190443,wt.org.WTUser,190285,1,1,wt.part.WTPartMaster,195875,INWORK,2018-05-23 08:44:18.0000000,2018-05-23 08:44:24.0000000,wt.part.WTPart,196286,,,A,1,wt.vc.views.View,29115
wt.pdmlink.PDMLinkProduct,190443,wt.org.WTUser,190285,1,1,wt.part.WTPartMaster,195906,INWORK,2018-05-23 08:44:18.0000000,2018-05-23 08:44:24.0000000,wt.part.WTPart,196287,,,A,1,wt.vc.views.View,29115
wt.pdmlink.PDMLinkProduct,190443,wt.org.WTUser,190285,1,1,wt.part.WTPartMaster,195936,INWORK,2018-05-23 08:44:18.0000000,2018-05-23 08:44:24.0000000,wt.part.WTPart,196288,,,A,1,wt.vc.views.View,29115
wt.pdmlink.PDMLinkProduct,190443,wt.org.WTUser,190285,1,1,wt.part.WTPartMaster,195896,INWORK,2018-05-23 08:44:18.0000000,2018-05-23 08:44:24.0000000,wt.part.WTPart,196289,,,A,1,wt.vc.views.View,29115
wt.pdmlink.PDMLinkProduct,190443,wt.org.WTUser,190285,1,1,wt.part.WTPartMaster,195840,INWORK,2018-05-23 08:44:18.0000000,2018-05-23 08:44:24.0000000,wt.part.WTPart,196290,,,A,1,wt.vc.views.View,29115
wt.pdmlink.PDMLinkProduct,190443,wt.org.WTUser,190285,1,1,wt.part.WTPartMaster,195919,INWORK,2018-05-23 08:44:18.0000000,2018-05-23 08:44:24.0000000,wt.part.WTPart,196291,,,A,1,wt.vc.views.View,29115
wt.pdmlink.PDMLinkProduct,190443,wt.org.WTUser,190285,1,1,wt.part.WTPartMaster,195892,INWORK,2018-05-23 08:44:18.0000000,2018-05-23 08:44:24.0000000,wt.part.WTPart,196292,,,A,1,wt.vc.views.View,29115
wt.pdmlink.PDMLinkProduct,190443,wt.org.WTUser,190285,1,1,wt.part.WTPartMaster,195922,INWORK,2018-05-23 08:44:18.0000000,2018-05-23 08:44:24.0000000,wt.part.WTPart,196293,,,A,1,wt.vc.views.View,29115
wt.pdmlink.PDMLinkProduct,190443,wt.org.WTUser,190285,1,1,wt.part.WTPartMaster,195902,INWORK,2018-05-23 08:44:18.0000000,2018-05-23 08:44:24.0000000,wt.part.WTPart,196294,,,A,1,wt.vc.views.View,29115
wt.pdmlink.PDMLinkProduct,190443,wt.org.WTUser,190285,1,1,wt.part.WTPartMaster,195845,INWORK,2018-05-23 08:44:18.0000000,2018-05-23 08:44:24.0000000,wt.part.WTPart,196295,,,A,1,wt.vc.views.View,29115
wt.pdmlink.PDMLinkProduct,190443,wt.org.WTUser,190285,1,1,wt.part.WTPartMaster,195941,INWORK,2018-05-23 08:44:18.0000000,2018-05-23 08:44:24.0000000,wt.part.WTPart,196296,,,A,1,wt.vc.views.View,29115
wt.pdmlink.PDMLinkProduct,190443,wt.org.WTUser,190285,1,1,wt.part.WTPartMaster,195916,INWORK,2018-05-23 08:44:18.0000000,2018-05-23 08:44:24.0000000,wt.part.WTPart,196297,,,A,1,wt.vc.views.View,29115
wt.pdmlink.PDMLinkProduct,190443,wt.org.WTUser,190285,1,1,wt.part.WTPartMaster,195909,INWORK,2018-05-23 08:44:18.0000000,2018-05-23 08:44:24.0000000,wt.part.WTPart,196298,,,A,1,wt.vc.views.View,29115
wt.pdmlink.PDMLinkProduct,190443,wt.org.WTUser,190285,1,1,wt.part.WTPartMaster,195867,INWORK,2018-05-23 08:44:18.0000000,2018-05-23 08:44:24.0000000,wt.part.WTPart,196299,,,A,1,wt.vc.views.View,29115
wt.pdmlink.PDMLinkProduct,190443,wt.org.WTUser,190285,1,1,wt.part.WTPartMaster,195857,INWORK,2018-05-23 08:44:18.0000000,2018-05-23 08:44:24.0000000,wt.part.WTPart,196300,,,A,1,wt.vc.views.View,29115
wt.pdmlink.PDMLinkProduct,190443,wt.org.WTUser,190285,1,1,wt.part.WTPartMaster,195864,INWORK,2018-05-23 08:44:18.0000000,2018-05-23 08:44:24.0000000,wt.part.WTPart,196301,,,A,1,wt.vc.views.View,29115
wt.pdmlink.PDMLinkProduct,190443,wt.org.WTUser,190285,1,1,wt.part.WTPartMaster,195824,INWORK,2018-05-23 08:44:18.0000000,2018-05-23 08:44:24.0000000,wt.part.WTPart,196302,,,A,1,wt.vc.views.View,29115
wt.pdmlink.PDMLinkProduct,190443,wt.org.WTUser,190285,1,1,wt.part.WTPartMaster,195918,INWORK,2018-05-23 08:44:18.0000000,2018-05-23 08:44:24.0000000,wt.part.WTPart,196303,,,A,1,wt.vc.views.View,29115
wt.pdmlink.PDMLinkProduct,190443,wt.org.WTUser,190285,1,1,wt.part.WTPartMaster,195869,INWORK,2018-05-23 08:44:18.0000000,2018-05-23 08:44:24.0000000,wt.part.WTPart,196304,,,A,1,wt.vc.views.View,29115
wt.pdmlink.PDMLinkProduct,190443,wt.org.WTUser,190285,1,1,wt.part.WTPartMaster,195834,INWORK,2018-05-23 08:44:18.0000000,2018-05-23 08:44:24.0000000,wt.part.WTPart,196305,,,A,1,wt.vc.views.View,29115
wt.pdmlink.PDMLinkProduct,190443,wt.org.WTUser,190285,1,1,wt.part.WTPartMaster,195923,INWORK,2018-05-23 08:44:18.0000000,2018-05-23 08:44:24.0000000,wt.part.WTPart,196306,,,A,1,wt.vc.views.View,29115
wt.pdmlink.PDMLinkProduct,190443,wt.org.WTUser,190285,1,1,wt.part.WTPartMaster,195924,INWORK,2018-05-23 08:44:18.0000000,2018-05-23 08:44:24.0000000,wt.part.WTPart,196307,,,A,1,wt.vc.views.View,29115
wt.pdmlink.PDMLinkProduct,190443,wt.org.WTUser,190285,1,1,wt.part.WTPartMaster,195934,INWORK,2018-05-23 08:44:18.0000000,2018-05-23 08:44:24.0000000,wt.part.WTPart,196308,,,A,1,wt.vc.views.View,29115
wt.pdmlink.PDMLinkProduct,190443,wt.org.WTUser,190285,1,1,wt.part.WTPartMaster,195837,INWORK,2018-05-23 08:44:18.0000000,2018-05-23 08:44:24.0000000,wt.part.WTPart,196309,,,A,1,wt.vc.views.View,29115
wt.pdmlink.PDMLinkProduct,190443,wt.org.WTUser,190285,1,1,wt.part.WTPartMaster,195878,INWORK,2018-05-23 08:44:18.0000000,2018-05-23 08:44:24.0000000,wt.part.WTPart,196310,,,A,1,wt.vc.views.View,29115
wt.pdmlink.PDMLinkProduct,190443,wt.org.WTUser,190285,1,1,wt.part.WTPartMaster,195844,INWORK,2018-05-23 08:44:18.0000000,2018-05-23 08:44:24.0000000,wt.part.WTPart,196311,,,A,1,wt.vc.views.View,29115
wt.pdmlink.PDMLinkProduct,190443,wt.org.WTUser,190285,1,1,wt.part.WTPartMaster,195929,INWORK,2018-05-23 08:44:18.0000000,2018-05-23 08:44:24.0000000,wt.part.WTPart,196312,,,A,1,wt.vc.views.View,29115
wt.pdmlink.PDMLinkProduct,190443,wt.org.WTUser,190285,1,1,wt.part.WTPartMaster,195852,INWORK,2018-05-23 08:44:18.0000000,2018-05-23 08:44:24.0000000,wt.part.WTPart,196313,,,A,1,wt.vc.views.View,29115
wt.pdmlink.PDMLinkProduct,190443,wt.org.WTUser,190285,1,1,wt.part.WTPartMaster,195903,INWORK,2018-05-23 08:44:18.0000000,2018-05-23 08:44:24.0000000,wt.part.WTPart,196314,,,A,1,wt.vc.views.View,29115
wt.pdmlink.PDMLinkProduct,190443,wt.org.WTUser,190285,1,1,wt.part.WTPartMaster,195828,INWORK,2018-05-23 08:44:18.0000000,2018-05-23 08:44:24.0000000,wt.part.WTPart,196315,,,A,1,wt.vc.views.View,29115
wt.pdmlink.PDMLinkProduct,190443,wt.org.WTUser,190285,1,1,wt.part.WTPartMaster,195832,INWORK,2018-05-23 08:44:18.0000000,2018-05-23 08:44:24.0000000,wt.part.WTPart,196316,,,A,1,wt.vc.views.View,29115
